cycle,current_A,capacity_mAh,degradation_pct,ocv_V,median_discharge_V,internal_resistance_mOhm,temperature_C,coulombic_efficiency,energy_Wh
375,0.5,902.2461983659127,9.77538016340873,3.6966731215750177,3.636554460706818,124.11986429237368,26.79061921792193,0.9990358882548189,3.2810674373233284
376,0.5,902.1119067122277,9.788809328777237,3.6920058927954797,3.6232333748627834,124.15306484310014,27.404566134375017,0.9990212190978358,3.268561968260845
377,0.5,901.9776861163201,9.802231388367987,3.6942227124291045,3.631346565770708,124.18617744524485,27.62939025413302,0.999003279117975,3.2753935728803083
378,0.5,901.8435356954965,9.815646430450354,3.6927988802942746,3.6328838779514174,124.21920256353035,26.78701251108394,0.998939651603115,3.276292841262873
379,0.5,901.7094545780275,9.829054542197257,3.69200030721028,3.623274184740662,124.2521406590054,26.812526521477643,0.9990286306808683,3.26714058890915
380,0.5,901.5754419030131,9.84245580969868,3.691898882756457,3.6281062905719055,124.28499218908375,26.823136466432285,0.9990107089322598,3.2710115321934676
381,0.5,901.4414968202477,9.855850317975223,3.6940888847055495,3.6334022417824627,124.3177576075822,27.145436822983413,0.9989087915087818,3.2752995553824267
382,0.5,901.3076184900868,9.869238150991311,3.6921305715182178,3.6324671506567423,124.35043736475806,27.16563513420201,0.9990059772272933,3.2739703168019
383,0.5,901.1738060833162,9.88261939166838,3.6877452366239836,3.6288840468773755,124.38303190734659,27.040381271767988,0.9990758142908912,3.2702552483595118
384,0.5,901.0400587810224,9.895994121897767,3.693040893360445,3.630917929136185,124.4155416785973,27.392399002984963,0.9989232959562702,3.2716025042979364
385,0.5,900.9063757744647,9.909362422553535,3.695799858408396,3.631640227122675,124.44796711831039,27.586730926467833,0.9990066603128368,3.2717678351338426
386,0.5,900.7727562649483,9.922724373505176,3.6950376386691492,3.6306249018015437,124.48030866287228,27.142542935137666,0.9989819098661322,3.2703679997599338
387,0.5,900.6391994637006,9.936080053629937,3.6899716664867346,3.6260601352246904,124.51256674529093,27.492850622596002,0.9989034195328078,3.2657718973960033
388,0.5,900.505704591747,9.949429540825305,3.6965882988906213,3.632430982428896,124.54474179523056,27.314120060055004,0.9989093596646574,3.2710248212130244
389,0.5,900.3722708797893,9.962772912021068,3.6949910927816445,3.6340908597545987,124.57683423904615,27.56376933014182,0.9990343606480226,3.272034639980734
390,0.5,900.2388975680858,9.976110243191416,3.6965213812374915,3.6348437159389166,124.60884449981707,26.86072219306256,0.9990327596827605,3.2722276996691346
391,0.5,900.1055839063328,9.989441609366722,3.691398065562768,3.62776154957307,124.64077299738076,27.45541829699802,0.9989886635988775,3.2653684278514112
392,0.5,899.9723291535462,10.002767084645381,3.6971844705164623,3.634836000162435,124.67262014836575,26.732979308070274,0.998952637079768,3.271251821157346
393,0.5,899.8391325779475,10.016086742205255,3.694338468933503,3.6309344486680852,124.70438636622418,27.6694503512213,0.9989539336551403,3.267256904736878
394,0.5,899.7059934568479,10.029400654315213,3.6911106650075234,3.6301429973737465,124.73607206126403,26.907123006358887,0.9990512231884117,3.266061411842566
395,0.5,899.5729110765361,10.042708892346386,3.6945145630741267,3.6279208710548363,124.76767764068101,27.58096040519156,0.9990846051845507,3.2635793391301218
396,0.5,899.439884732167,10.056011526783305,3.689958280977855,3.630267899750473,124.79920350858988,27.408065416958998,0.9989748411577045,3.2652077412984517
397,0.5,899.3069137276503,10.069308627234964,3.6946450716639134,3.633705403625412,124.83065006605547,27.060669977967283,0.9990365209204773,3.2678163919298555
398,0.5,899.1739973755441,10.082600262445585,3.6912513915204967,3.6346960727757742,124.86201771112331,27.73259187915011,0.9989065789619552,3.2682241970029846
399,0.5,899.0411349969448,10.095886500305518,3.693931667837816,3.635744591379824,124.89330683884975,27.13270166994855,0.9989576795727632,3.2686839439931203
400,0.5,898.9083259213829,10.109167407861708,3.693129744759337,3.634169904262688,124.92451784133212,27.10340945977701,0.9989652230059884,3.266785584754645
401,0.5,898.7755694867172,10.122443051328279,3.69500696497294,3.631906334282989,124.95565110773776,27.031499113724802,0.9988985511413144,3.264268683917609
402,0.5,898.6428650390321,10.135713496096788,3.6908820590251303,3.624849292762128,124.98670702433353,26.780977990946724,0.9989291990177468,3.257444953782468
403,0.5,898.5102119325352,10.148978806746477,3.6945110423264698,3.6321644854456596,125.01768597451436,27.054867218507557,0.998914556195088,3.263536881591607
404,0.5,898.3776095294556,10.162239047054433,3.691915879445931,3.6252278912084424,125.04858833883175,26.937808155246508,0.9990010895072601,3.25682356690335
405,0.5,898.2450571999458,10.175494280005426,3.6910854804182467,3.628597720716682,125.07941449502167,27.128869559240663,0.9990866829386246,3.259369967200749
406,0.5,898.1125543219814,10.188744567801855,3.6902928971927698,3.628317717348531,125.11016481803243,27.219874821800676,0.998926643481776,3.25863769301959
407,0.5,897.9801002812659,10.201989971873415,3.69450923192546,3.632405565937258,125.14083968005201,27.00504273649141,0.9989864281536565,3.2618279143625672
408,0.5,897.8476944711329,10.215230552886712,3.6946491988256063,3.635991888270072,125.17143945053503,27.148437207442345,0.9990385507933358,3.264566933999025
409,0.5,897.7153362924528,10.228466370754719,3.6934692854609525,3.6249402661597703,125.20196449622942,27.494071597360215,0.9989608633468047,3.2541644700756716
410,0.5,897.583025153538,10.241697484646206,3.69209027959734,3.632273793038291,125.23241518120294,27.201368657578165,0.9990157014232421,3.2602672993412254
411,0.5,897.450760470051,10.254923952994899,3.6936816433729764,3.633301212646968,125.26279186686908,27.552414756916633,0.9989884298243471,3.26070893630678
412,0.5,897.3185416649135,10.268145833508658,3.69177502564155,3.631887617117025,125.29309491201292,27.36081423179403,0.999064798752968,3.2589601000823065
413,0.5,897.1863681682154,10.28136318317846,3.694788521856683,3.6343802382223487,125.32332467281644,27.130532113343936,0.9989442929207201,3.2607164064730423
414,0.5,897.0542394171263,10.294576058287374,3.6940166903536866,3.6278285214766837,125.35348150288372,27.014631074740013,0.9989590851478193,3.254358955069024
415,0.5,896.9221548558071,10.307784514419293,3.69365958689349,3.631574028677343,125.38356575326578,27.7065598116298,0.9989444117033212,3.257239203319667
416,0.5,896.7901139353238,10.320988606467619,3.695169158254232,3.6320284633586457,125.41357777248501,27.31893928278159,0.9989771962597522,3.257167219471739
417,0.5,896.6581161135612,10.334188388643884,3.6896640304237547,3.627141342063997,125.44351790655945,27.19137990049486,0.9989177652158959,3.2523057226527174
418,0.5,896.5261608551385,10.347383914486151,3.690017586816564,3.6259522202941494,125.47338649902673,26.825340607009505,0.9990076775865395,3.2507610235044795
419,0.5,896.3942476313251,10.360575236867486,3.6933050402193137,3.6255072329454574,125.50318389096766,27.192228251866513,0.9990018334018854,3.2498838283580707
420,0.5,896.262375919959,10.373762408004094,3.6925859756215673,3.6289758669925196,125.53291042102977,27.289245035748806,0.9989575861947695,3.252514532706909
421,0.5,896.1305452053642,10.386945479463572,3.690368298625422,3.6274506363788688,125.56256642545014,27.23828647685077,0.9991116032489213,3.2506693164837412
422,0.5,895.9987549782708,10.400124502172925,3.693333908538788,3.6291709586430274,125.59215223807847,27.70797167352967,0.9989560269629534,3.25173266054745
423,0.5,895.8670047357347,10.413299526426535,3.6942587046656397,3.6288255226708266,125.62166819039948,27.883711278276746,0.9989323591233719,3.2509450517037
424,0.5,895.7352939810597,10.426470601894023,3.6944948182041024,3.6350663334909714,125.65111461155523,27.331505665611736,0.9989636496903639,3.256057210870188
425,0.5,895.6036222237201,10.439637777627986,3.6949092440678495,3.634117043894053,125.68049182836714,27.101542033074825,0.9989726455900675,3.254728388096472
426,0.5,895.471988979283,10.452801102071707,3.691837581267592,3.6267465705666595,125.70980016535782,27.239768361310496,0.9990242846067894,3.2476499650691197
427,0.5,895.3403937693332,10.465960623066684,3.6969135782944025,3.6418604161036554,125.73903994477247,27.423034874485953,0.9989213296559082,3.260704739007194
428,0.5,895.2088361213991,10.479116387860088,3.6917735666253035,3.633711903248957,125.7682114866002,26.98420082596774,0.9989474658577902,3.252931003707973
429,0.5,895.0773155688777,10.492268443112229,3.6925725128423976,3.6349238411101186,125.79731510859511,27.147425341741187,0.9990183117382916,3.2535378739981584
430,0.5,894.9458316509624,10.505416834903759,3.6963234560476517,3.632909970404874,125.82635112629683,27.5967914455722,0.9988862071405724,3.251257634777063
431,0.5,894.8143839125707,10.518561608742926,3.6935124474111025,3.629939706318262,125.85531985305138,26.68898234940158,0.9989838259912814,3.2481222619489536
432,0.5,894.6829719042735,10.531702809572652,3.694391311147889,3.626369072197269,125.88422160003113,27.044888679778605,0.9989255069713029,3.244450658735196
433,0.5,894.5515951822242,10.544840481777573,3.692614732146349,3.6287391061205065,125.91305667625505,27.186848444941777,0.9989124928577484,3.2460943558802176
434,0.5,894.4202533080905,10.557974669190951,3.694278241686087,3.629881584874594,125.94182538860856,27.447959818986778,0.9989513160065527,3.2466396066219074
435,0.5,894.288945848984,10.5711054151016,3.694571737371151,3.63112364870427,125.97052804186293,27.744176126458516,0.9989678642121175,3.2472737400470577
436,0.5,894.1576723773948,10.584232762260527,3.6954275289395846,3.6361691931452524,125.99916493869488,27.0532859345201,0.9990087283274994,3.2513085821131487
437,0.5,894.0264324711229,10.597356752887709,3.697207230245069,3.6312757746713427,126.02773637970559,27.487581644892664,0.9989446826524365,3.2464565261482337
438,0.5,893.8952257132134,10.610477428678655,3.6945153814069323,3.6330472356941557,126.05624266343965,27.302068462184987,0.9990280849689755,3.247563578777594
439,0.5,893.7640516918909,10.623594830810912,3.691912481478138,3.6284551825738394,126.08468408640383,27.815649113641296,0.99906004332317,3.242982805359634
440,0.5,893.6329100004946,10.636708999950539,3.692592664115069,3.631883017479429,126.11306094308557,27.580298225700375,0.9988831635312934,3.2455701896915192
441,0.5,893.501800237416,10.649819976258401,3.691699731495957,3.625014732430364,126.14137352597123,27.369004883438752,0.9989413605917923,3.238957189313685
442,0.5,893.370722006035,10.662927799396504,3.6936581409078735,3.63440641163922,126.16962212556419,27.652457139856054,0.9990947674185173,3.2468722800294927
443,0.5,893.2396749146586,10.676032508534139,3.6931075246115666,3.632376379860451,126.1978070304028,27.655752079836873,0.9990373569060575,3.2445826967142337
444,0.5,893.1086585764594,10.689134142354051,3.692829087404395,3.6322518966802306,126.22592852707801,28.025864684287665,0.9989259022148287,3.2439956190558816
445,0.5,892.9776726094157,10.702232739058438,3.693428917033328,3.631814842501711,126.25398690025081,27.412423307692823,0.9989180949395393,3.2431295654055092
446,0.5,892.8467166362502,10.715328336374974,3.6972362689899043,3.6334063274603374,126.28198243266962,28.06879935604282,0.9989363501627597,3.2440749096783383
447,0.5,892.7157902843736,10.728420971562635,3.6931487695819705,3.6323852293182983,126.3099154051873,27.492479970331992,0.9989167423071138,3.24268765060817
448,0.5,892.5848931858242,10.741510681417587,3.6921152712243397,3.6297643952509784,126.33778609677817,27.360165794544724,0.9989660033876783,3.239872865024802
449,0.5,892.454024977211,10.754597502278894,3.6890326697964952,3.624175505576998,126.36559478455456,27.511620758676774,0.9989358822004413,3.2344100171760104
450,0.5,892.3231852996579,10.767681470034207,3.6915522178816462,3.6257050332704504,126.39334174378347,27.59258483865248,0.9990357815477089,3.2353006642448903
451,0.5,892.1923737987462,10.780762620125383,3.6907346897468596,3.626695395493086,126.4210272479029,27.87025773794858,0.9989780657498888,3.235709973949959
452,0.5,892.0615901244599,10.793840987554004,3.6933361806439664,3.628759717049358,126.44865156853793,27.586835708442283,0.9989562039370181,3.237077163370636
453,0.5,891.9308339311312,10.806916606886874,3.6891429265127713,3.623757469331151,126.47621497551684,27.00369475269308,0.9990257242549198,3.2321410215846993
454,0.5,891.8001048773863,10.819989512261374,3.695153303305723,3.6295367421613833,126.50371773688688,27.835749043652406,0.9990835180888908,3.2368212473158486
455,0.5,891.6694026260917,10.833059737390826,3.6922540112354483,3.632886256496704,126.53116011892985,27.70875153502235,0.9989491650390064,3.2393335181389546
456,0.5,891.5387268443021,10.846127315569786,3.6912805025107107,3.6263334561604053,126.55854238617756,27.487240530827897,0.9988451255041589,3.2330167126181455
457,0.5,891.408077203208,10.859192279679197,3.6945454083746987,3.6302872820894825,126.5858648014273,27.74920183651965,0.9989398672101126,3.2360674058226455
458,0.5,891.2774533780845,10.87225466219155,3.699473192689604,3.631194774969295,126.6131276257568,27.33722502073669,0.9989960031293005,3.23640203175444
459,0.5,891.1468550482405,10.885314495175958,3.6981857467847945,3.631888325126186,126.64033111853925,28.171621611358162,0.9989148056723883,3.236545858822622
460,0.5,891.0162818969684,10.898371810303164,3.696047711161708,3.632940157039694,126.66747553745812,28.297570990727664,0.9990496706919405,3.237008831079697
461,0.5,890.8857336114951,10.911426638850497,3.6921576986747455,3.637617522500656,126.69456113852173,27.2970380558382,0.9989448046796566,3.2407015551310265
462,0.5,890.7552098829325,10.924479011706756,3.697061118867951,3.631495975462794,126.72158817607793,27.44759459342157,0.9989669315198653,3.2347739598123852
463,0.5,890.62471040623,10.937528959377008,3.6943424559673734,3.6321297244465534,126.7485569028282,27.422005080057716,0.9989701589615031,3.2348644839930714
464,0.5,890.4942348801259,10.950576511987409,3.69470450491019,3.63582874291346,126.77546756984195,27.74987671789206,0.9988975795995161,3.237684534575892
465,0.5,890.3637830071012,10.963621699289872,3.6934786619748974,3.628215721043968,126.80232042657056,28.052852129696028,0.9988763717323115,3.230431874954545
466,0.5,890.233354493333,10.976664550666705,3.6945334675469956,3.627922720779508,126.82911572086122,28.044474279968867,0.998998615249044,3.2296978135621206
467,0.5,890.1029490486472,10.989705095135271,3.69384483922678,3.6319317285127375,126.85585369897059,27.56750740493732,0.9989937602931952,3.2327931422925387
468,0.5,889.9725663864759,11.002743361352408,3.6932991006186646,3.6320514453364092,126.8825346055785,27.691858596980065,0.9988358261400204,3.2324261460537533
469,0.5,889.8422062238094,11.015779377619062,3.6923632170053176,3.633461115016185,126.90915868380131,28.115762064690735,0.998965027456026,3.2332070548144247
470,0.5,889.7118682811549,11.028813171884511,3.693130644940657,3.62865703743696,126.93572617520523,27.87488255697445,0.9989886661719317,3.2284592321295986
471,0.5,889.5815522824906,11.041844771750942,3.691416709459007,3.6299205412326847,126.96223731981944,28.061297554729006,0.9989118853303594,3.2291103497318705
472,0.5,889.451257955224,11.054874204477594,3.692993392809229,3.6308897411518393,126.98869235614916,27.91396874737668,0.9989385161021422,3.2294994477642214
473,0.5,889.320985030149,11.0679014969851,3.6923019039238265,3.6274027021192685,127.01509152118847,27.8184269286271,0.9989809130986167,3.225925344149732
474,0.5,889.1907332414028,11.080926675859725,3.6933126089067323,3.6256992195152384,127.04143505043302,27.381575384995692,0.9989912126302479,3.2239381475135365
475,0.5,889.0605023264261,11.093949767357392,3.6909014537133684,3.6280466632384134,127.06772317789276,27.60604642777538,0.9989291742889798,3.225552988882458
476,0.5,888.9302920259205,11.106970797407955,3.6933892144442866,3.634871292649809,127.09395613610428,27.80664497462006,0.9989444167136687,3.2311471996518297
477,0.5,888.800102083809,11.119989791619101,3.690381262939157,3.628357911086079,127.12013415614321,28.06672529182505,0.9989894830880499,3.2248848817699027
478,0.5,888.6699322471956,11.13300677528044,3.695652104149312,3.6335087699490063,127.14625746763643,27.340446128703675,0.9989567810833861,3.2289899924101744
479,0.5,888.5397822663258,11.146021773367421,3.6943621229028514,3.6329389943298693,127.1723262987742,27.589219925044357,0.9989557745898583,3.228010823008707
480,0.5,888.4096518945476,11.159034810545243,3.694036318398237,3.6342510270104667,127.19834087632202,28.044428783394007,0.9989911730588859,3.2287036898037704
481,0.5,888.2795408882729,11.172045911172713,3.694089217578666,3.6274012227654744,127.2243014256325,27.418283483878596,0.9989541786958421,3.222146292775675
482,0.5,888.1494490069397,11.18505509930603,3.695372133706568,3.6329330898916843,127.25020817065715,27.922614494880694,0.9988836079186831,3.2265875220663784
483,0.5,888.0193760129739,11.198062398702612,3.6903578550477656,3.630079475860392,127.2760613339579,27.749608471481725,0.9988929156060519,3.2235809110310485
484,0.5,887.889321671753,11.211067832824694,3.6950376941527394,3.632160872068403,127.30186113671853,28.651153568066608,0.9990210143080809,3.2249568529034973
485,0.5,887.759285751569,11.224071424843096,3.693958951794355,3.6298418192138264,127.32760779875618,27.84111722386964,0.9989532959628881,3.2224257808164425
486,0.5,887.629268023592,11.2370731976408,3.6903801626517727,3.6294860782416682,127.35330153853238,27.85960011239106,0.9988206075178864,3.2216380709314696
487,0.5,887.4992682618347,11.250073173816533,3.6919789096454405,3.6258032128415354,127.37894257316435,28.07712419765794,0.998956054383352,3.217897698258272
488,0.5,887.3692862431171,11.263071375688282,3.6962169708837203,3.627740146543407,127.4045311184359,27.465835593624394,0.9990115261549077,3.219145184513724
489,0.5,887.2393217470319,11.27606782529681,3.6919239166021875,3.625032985732921,127.4300673888084,27.63628429348741,0.9989200945006768,3.216271807572295
490,0.5,887.1093745559091,11.28906254440909,3.6943052181679383,3.6339319452026935,127.45555159743151,27.323924230660598,0.9989434611752903,3.2236950950874994
491,0.5,886.9794444547832,11.302055554521672,3.693247254426773,3.6297533433524176,127.48098395615384,28.055690956612654,0.9989639066410216,3.2195166039946193
492,0.5,886.849531231359,11.315046876864098,3.6920513651599083,3.62496250225932,127.50636467553362,27.26401579002047,0.9989392729753066,3.2147962958599323
493,0.5,886.7196346759781,11.328036532402185,3.693231997830487,3.6322313254913294,127.53169396484903,27.703812123680663,0.9990739280708557,3.2207708339983157
494,0.5,886.5897545815867,11.341024541841326,3.6930424261027754,3.6278139088084984,127.55697203210863,27.93703572142163,0.9989091291951251,3.216382643078193
495,0.5,886.4598907437033,11.354010925629666,3.6936054095273043,3.623622019420319,127.58219908406159,28.031399651344767,0.9989609053613677,3.212195579431813
496,0.5,886.3300429603862,11.36699570396138,3.6936009441427133,3.6302616827536096,127.60737532620787,27.452158893557673,0.9989125546445947,3.217609993232451
497,0.5,886.2002110322024,11.379978896779752,3.69630486248811,3.6339724047481425,127.63250096280817,27.660821015933514,0.9989784540277283,3.220427111973004
498,0.5,886.0703947621962,11.392960523780381,3.6939796454871368,3.636014310778757,127.65757619689397,28.17881955147438,0.9989778727204132,3.2217646357127276
499,0.5,885.9405939558586,11.405940604414134,3.6922580651531587,3.63376783428343,127.6826012302774,27.82096397579516,0.9989137029753135,3.219302433402756
500,0.5,885.8108084210971,11.418919157890283,3.690708155533425,3.624267177787501,127.7075762635608,27.747917283892743,0.9989954129312987,3.210415038689994
501,0.5,885.6810379682047,11.431896203179527,3.6949672331256105,3.6345541917285935,127.73250149614661,27.908750151352702,0.9989986317693592,3.21905572908187
502,0.5,885.5512824098319,11.444871759016817,3.697651708096264,3.6365038877947025,127.75737712624675,28.349436200932313,0.9988814395010168,3.220310681324938
503,0.5,885.4215415609555,11.457845843904458,3.6916416945923642,3.6254972480498835,127.7822033508921,27.07117544136227,0.9989605696279198,3.210093362293329
504,0.5,885.2918152388514,11.470818476114852,3.695902406899955,3.630392966080354,127.806980365942,27.938632669265182,0.9989140972901615,3.2139571789716346
505,0.5,885.1621032630653,11.483789673693467,3.692126270906057,3.6290663462505655,127.83170836609332,27.526981554150336,0.9990154159372691,3.212311999928358
506,0.5,885.0324054553843,11.49675945446157,3.6892644259409892,3.626302934432803,127.8563875448898,27.743984039617633,0.9990310858086808,3.2093956089709823
507,0.5,884.9027216398091,11.50972783601909,3.6946178534822476,3.624424867010916,127.88101809473102,27.170423875048197,0.9989064750366136,3.2072634291969626
508,0.5,884.7730516425274,11.52269483574726,3.69208193034332,3.6275621094179016,127.90560020688153,27.911930765366424,0.9989901369437629,3.2095691975724807
509,0.5,884.6433952918853,11.535660470811472,3.6903466222913583,3.6209799152987125,127.93013407147964,27.98430986747293,0.9989383223780105,3.2032759665535764
510,0.5,884.5137524183615,11.54862475816385,3.6928640784804565,3.6269612790023555,127.9546198775463,27.862323085024304,0.9990306110594668,3.208097130766473
511,0.5,884.3841228545408,11.561587714545919,3.6898165067810065,3.6221503865293108,127.97905781299383,28.11248048075557,0.99903457038833,3.2033722924379604
512,0.5,884.2545064350871,11.574549356491282,3.692643972571457,3.6248541009666453,128.00344806463463,27.325378302151986,0.9989691414080515,3.2052935739494623
513,0.5,884.124902996719,11.587509700328102,3.6905487857370995,3.6330616271049183,128.02779081818957,28.633909632200155,0.9989673436360893,3.2120802586452384
514,0.5,883.9953123781822,11.600468762181782,3.6940106421458854,3.6296308607893835,128.0520862582967,28.279681555516184,0.9989557893332565,3.2085766666010014
515,0.5,883.8657344202265,11.613426557977347,3.6931586575704225,3.6332017000730756,128.07633456851954,28.130711898785524,0.999062406207053,3.2112624889319044
516,0.5,883.7361689655797,11.626383103442029,3.6897505110261206,3.6240334958062057,128.10053593135535,27.67739962403907,0.9989978603870376,3.2026894777867136
517,0.5,883.6066158589231,11.63933841410769,3.69202921624613,3.6297738669453747,128.12469052824355,27.603589328048724,0.9989509686596006,3.2072922029047595
518,0.5,883.4770749468674,11.652292505313255,3.6976026153763186,3.6384433207709095,128.1487985395736,27.396440419823776,0.9989738293232123,3.21448126239465
519,0.5,883.3475460779291,11.66524539220709,3.694653558606504,3.6290869063169753,128.17286014469343,27.63500019431423,0.9989886136759384,3.2057450131986434
520,0.5,883.218029102506,11.678197089749398,3.6931947326062877,3.6307539174511163,128.19687552191706,27.924013140881307,0.999071986830553,3.2067473191273774
521,0.5,883.0885238728546,11.691147612714548,3.691157629270392,3.6255592106340693,128.220844848533,28.131608494154086,0.9989919299453257,3.2016897315324724
522,0.5,882.9590302430664,11.704096975693357,3.690220114553043,3.629989668543948,128.24476830081153,27.545421609411427,0.9989555771228594,3.2051321575299143
523,0.5,882.8295480690458,11.717045193095421,3.6923557196230004,3.6260985221631685,128.26864605401303,28.328546557457607,0.9988378187893577,3.201226919575145
524,0.5,882.7000772084868,11.729992279151313,3.691500439007898,3.6246459083138696,128.2924782823953,28.256754936329713,0.9990326067800864,3.1994752231220787
525,0.5,882.5706175208514,11.742938247914857,3.694505174598341,3.6345328970852586,128.3162651592214,27.332633734686265,0.9989631800058513,3.207731943380386
526,0.5,882.4411688673474,11.755883113265252,3.690180403339705,3.624885503748451,128.34000685676702,28.07911578030594,0.9989596455157804,3.1987482009380863
527,0.5,882.3117311109064,11.768826888909356,3.6956902114602035,3.625572453666052,128.36370354632828,27.760707636498346,0.9988807970721602,3.1988851078621106
528,0.5,882.1823041161631,11.781769588383694,3.6896533566528165,3.628477017268109,128.38735539822875,28.071868508557024,0.999032573546365,3.2009782155261233
529,0.5,882.0528877494335,11.794711225056654,3.695293585940293,3.631292555390185,128.4109625818271,27.731972228529365,0.9990042467325122,3.2029920847449325
530,0.5,881.9234818786941,11.807651812130581,3.6915322027815325,3.623716668702492,128.43452526552423,27.683448395673167,0.9989606642841948,3.195840821803964
531,0.5,881.7940863735621,11.820591362643796,3.6954387048753166,3.631367509517866,128.45804361677057,28.40161427397297,0.9989590528176615,3.2021183953419445
532,0.5,881.6647011052733,11.833529889472672,3.692046984532598,3.635969746848696,128.48151780207306,28.586313358974717,0.9989642453489886,3.2057061800831717
533,0.5,881.535325946664,11.846467405333605,3.691227730099712,3.6221481677511322,128.50494798700245,28.166121575006606,0.9989415386993288,3.193051565685606
534,0.5,881.4059607721493,11.859403922785061,3.6938183592700056,3.6305233157650223,128.5283343362001,28.18231142586127,0.9990113399521494,3.199964891237559
535,0.5,881.2766054577053,11.872339454229476,3.6935050360782418,3.627058865473012,128.55167701338505,27.825978289147308,0.9989832992003946,3.1964421247593315
536,0.5,881.147259880848,11.885274011915204,3.6907251816841082,3.6285927201801416,128.57497618136082,28.277115166072743,0.9989518629683993,3.1973245326103243
537,0.5,881.0179239206151,11.898207607938494,3.691298228881965,3.6216700966894075,128.59823200202229,27.731381939877505,0.9988726749289929,3.190756269710675
538,0.5,880.888597457547,11.9111402542453,3.692906658032127,3.627269073102469,128.62144463636247,27.79808725317664,0.998997515987831,3.1952199664063707
539,0.5,880.759280373668,11.924071962633198,3.6931042125933273,3.6289246662567844,128.644614244479,28.247435034144683,0.999005622622307,3.196209077582579
540,0.5,880.6299725524682,11.937002744753178,3.689632150378119,3.6274183194250003,128.66774098558102,27.54303324592292,0.9989139951086624,3.1944132950715582
541,0.5,880.5006738788843,11.949932612111569,3.6948543315898656,3.6325825865792947,128.6908250179956,28.290850840226266,0.9989627328167091,3.19849141540377
542,0.5,880.3713842392832,11.962861576071681,3.6956482361668894,3.6266689005637094,128.71386649917417,28.005596263148387,0.998955910309723,3.1928155201668322
543,0.5,880.2421035214427,11.975789647855727,3.6968850965275633,3.6355963134532394,128.7368655856993,28.4143854416617,0.9989153898671013,3.2002049465088818
544,0.5,880.112831614535,11.988716838546498,3.6973060930049653,3.634341606866326,128.75982243329057,27.806794099835198,0.9990706393934258,3.1986306826736413
545,0.5,879.9835684091091,12.001643159089092,3.6899451976871016,3.6229477298324344,128.78273719681133,28.04408539156101,0.9989042647273967,3.1881344714576265
546,0.5,879.8543137970731,12.014568620292687,3.6938456812203926,3.630273164263157,128.80561003027475,28.1540524950407,0.9990478903415845,3.19411150383869
547,0.5,879.7250676716785,12.027493232832153,3.6895155657255607,3.6292005024869365,128.82844108685018,27.87831873684175,0.9990262224808636,3.1926986576444096
548,0.5,879.5958299275026,12.040417007249749,3.696586177782023,3.63906522163886,128.85123051886913,28.074274286462458,0.9988948655979687,3.2009065937877446
549,0.5,879.4666004604319,12.05333995395681,3.693423848223794,3.628826753279893,128.87397847783143,27.608288041524457,0.9989897201065661,3.1914319283669337
550,0.5,879.3373791676466,12.066262083235335,3.6909148868112585,3.630792570726777,128.89668511441144,28.43240622175909,0.9989387902732549,3.1926916234442464
551,0.5,879.2081659476044,12.079183405239569,3.6928248186807955,3.62763744167379,128.91935057846368,28.011353438059068,0.9991076869614209,3.189448461816873
552,0.5,879.0789607000239,12.092103929997611,3.6908723438795055,3.626567369135499,128.94197501902917,28.45172718543476,0.9989334687610605,3.1880390737682545
553,0.5,878.9497633258694,12.105023667413061,3.6914799002238223,3.6230103177894213,128.96455858434103,28.51761059982526,0.9989882001497468,3.1844440613481946
554,0.5,878.8205737273361,12.117942627266398,3.693669101651428,3.624649163314629,128.98710142183043,28.31678913731793,0.9989667795060749,3.185416257264471
555,0.5,878.691391807833,12.130860819216693,3.6920453559566804,3.6234103317296924,129.00960367813227,28.15442378895058,0.9989088864678595,3.1838594674784453
556,0.5,878.5622174719704,12.143778252802962,3.6928738025994416,3.6285477900398853,129.03206549909106,28.07569537799953,0.9989964440303046,3.1879049926204592
557,0.5,878.4330506255424,12.156694937445767,3.6925738819252154,3.6296338992786126,129.0544870297664,28.308377842388516,0.9990026658001834,3.188390378797194
558,0.5,878.3038911755136,12.169610882448634,3.690770114079084,3.625195765332471,129.07686841443874,28.465169780862958,0.9989598480703552,3.1840235469645037
559,0.5,878.1747390300048,12.182526096999513,3.694942094847443,3.6326282183367358,129.09920979661493,28.06088169107462,0.9989961112612996,3.1900823376308947
560,0.5,878.0455940982777,12.195440590172236,3.6921677641703163,3.63047682199651,129.1215113190337,28.756129328944322,0.9990065797253456,3.1877241780299523
561,0.5,877.9164562907213,12.208354370927877,3.697253989212373,3.62802735684521,129.14377312367114,28.04120183359657,0.998938597056333,3.1851049204473387
562,0.5,877.7873255188373,12.221267448116269,3.691866658448265,3.628401004890973,129.16599535174612,28.10099600856451,0.9990071339426668,3.1849644139931086
563,0.5,877.658201695228,12.23417983047721,3.6946290130715327,3.6312753442329986,129.18817814372574,27.91347887086498,0.9989791115460991,3.1870185884797535
564,0.5,877.5290847335796,12.24709152664204,3.694000325115333,3.6304568205864727,129.21032163933052,28.231859270399834,0.9990216738865089,3.1858314509340286
565,0.5,877.3999745486522,12.260002545134785,3.6915472369115228,3.6258309315071044,129.23242597753978,28.4286881869198,0.9989781109934751,3.1813039670220493
566,0.5,877.2708710562636,12.272912894373643,3.6943414473139793,3.628862169333134,129.25449129659688,27.839873891215458,0.998889606607409,3.183495076234001
